,case:Amount,case:Permit RequestedBudget,case:TripDuration,case:TripStartMonth,case:TripEndMonth,time:Remaining,act_Declaration APPROVED,act_Declaration FINAL_APPROVED,act_Declaration REJECTED,act_Declaration SUBMITTED,act_Permit APPROVED,act_Permit FINAL_APPROVED,act_Permit REJECTED,act_Permit SUBMITTED,act_Request Payment,act_Send Reminder,res_ADMINISTRATION,res_BUDGET OWNER,res_DIRECTOR,res_EMPLOYEE,res_SUPERVISOR,res_UNDEFINED,naive_predictors_answer,predict value,error
30442,625.3127537521026,692.0944648642418,8.0,11.0,12,2360389.0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,668234.5413793102,7667103.6240416635,5306714.6240416635
30443,364.641229701879,371.5879888185488,8.0,11.0,11,804904.0,1,0,0,1,2,1,0,1,0,0,2,1,0,2,1,0,-796950.995584989,1319869.2318541661,514965.23185416614
30444,1376.5432182059171,4472.031600979706,6.0,11.0,11,200024.0,1,1,0,1,1,1,0,1,0,0,2,0,0,2,2,0,-684450.7432432435,530057.5973551587,330033.59735515865
30445,511.8147015892203,1169.0878013632514,3.0,11.0,11,545404.0,2,0,0,1,2,1,0,1,0,0,2,2,0,2,1,0,-6074585.995584989,779455.4529761901,234051.45297619014
30446,194.6384244149407,2611.3925420586997,8.0,11.0,11,199406.0,1,1,0,1,1,1,0,1,1,0,2,0,0,2,2,1,5278695.981481481,352276.5518849207,152870.5518849207
30447,1114.0323121061488,3285.3234670914826,2.0,10.0,11,199152.0,1,1,2,2,1,1,0,1,1,0,3,0,0,4,2,1,4924046.54137931,412224.1459087301,213072.1459087301
30448,2755.59766086982,1448.7695109374072,5.0,9.0,9,544583.0,1,1,0,1,1,1,0,1,0,1,2,0,0,2,2,1,2691275.9814814813,488079.79982936516,-56503.20017063484
30449,321.503662003581,3042.988629149856,10.0,11.0,11,1407250.0,0,0,0,1,3,1,0,1,0,0,1,1,1,2,1,0,4714592.256756756,1651535.904260912,244285.90426091198
30450,394.056817658103,418.9308360484816,1.0,11.0,11,802289.0,0,0,0,1,1,1,0,1,0,0,1,0,0,2,1,0,282875.5413793102,1532084.7317460314,729795.7317460314
30451,202.4552440779219,448.8753590615839,2.0,11.0,11,1147768.0,0,0,0,1,2,1,0,1,0,0,1,1,0,2,1,0,5555515.48,1723817.7437083325,576049.7437083325
30452,202.4552440779219,448.8753590615839,2.0,11.0,11,1147492.0,1,0,0,1,2,1,0,1,0,0,2,1,0,2,1,0,5553842.48,1143460.879877976,-4031.120122024091
30453,394.056817658103,418.9308360484816,1.0,11.0,11,801710.0,1,0,0,1,1,1,0,1,0,0,2,0,0,2,1,0,-1828107.4586206898,940646.3039940466,138936.30399404664
30454,503.7616857162428,1230.387161399196,6.0,11.0,11,1147036.0,1,0,0,1,2,1,0,1,0,0,2,1,0,2,1,0,8243651.67114094,1072668.1679761903,-74367.83202380966
30455,666.4372743258507,287.69185953280885,1.0,11.0,11,2010206.0000000002,0,0,0,0,2,1,0,1,0,0,1,1,0,1,1,0,866147.5413793102,6745553.893930552,4735347.893930552
30456,408.0756836743657,502.4730598531345,1.0,11.0,11,195485.0,0,0,0,1,1,1,0,1,0,0,1,0,0,2,1,0,5555518.48,1490492.4061914668,1295007.4061914668
30457,517.3560171258551,1148.781699220161,3.0,12.0,12,4774592.0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,2364578.0044150106,8501239.54731746,3726647.54731746
30458,1756.4352463655464,1664.912627816632,5.0,12.0,12,4169718.0000000005,0,0,0,0,2,0,0,1,0,0,1,1,0,1,0,0,3870732.54137931,11046386.622124007,6876668.622124007
30459,550.6012864619312,1080.1833279430325,8.0,10.0,11,800042.0,2,0,2,2,2,1,0,1,0,0,3,2,0,4,1,0,-1901242.7432432445,704554.8375277781,-95487.16247222188
30460,961.1581574416416,1007.1410317437194,3.0,9.0,10,540620.0,2,0,0,1,2,1,0,1,0,0,2,2,0,2,1,0,5097874.54137931,790469.3515257931,249849.35152579308
30461,1726.394502195812,4003.4347251849463,7.0,11.0,11,539996.0,2,0,0,1,2,1,0,1,0,0,2,2,0,2,1,0,3274202.9814814813,969742.0342460319,429746.0342460319
30462,2539.64695537218,1117.1767356648834,4.0,11.0,11,798882.0,2,0,0,1,2,1,0,1,0,0,2,2,0,2,1,0,5380219.981481481,945080.9773154752,146198.97731547523
30463,677.0225736341055,1022.0218293408266,2.0,11.0,11,1144469.0,0,0,0,1,1,1,0,1,0,0,1,0,0,2,1,0,5097878.54137931,1378520.5415188489,234051.54151884886
30464,677.0225736341055,1022.0218293408266,2.0,11.0,11,1144451.0,0,0,1,1,1,1,0,1,0,0,2,0,0,2,1,0,4774904.54137931,1296219.6546249993,151768.65462499927
30465,2268.803331554719,7539.646059725385,27.0,9.0,10,193844.0,2,1,2,2,2,1,0,1,1,0,3,0,2,4,2,1,1716852.2567567565,404268.49914583325,210424.49914583325
30466,1284.8826638360615,1689.617069956582,5.0,10.0,10,539375.0,2,0,0,1,2,1,0,1,0,0,2,2,0,2,1,0,-1544682.5199999996,876610.2643849212,337235.2643849212
30467,2003.604950471307,3338.2786360040186,13.0,10.0,10,798387.0,1,1,0,1,1,1,0,1,0,0,2,0,0,2,2,0,5097870.54137931,671467.3183690475,-126919.68163095252
30468,16.632911093722345,446.0379570106678,2.0,10.0,10,193514.0,1,1,0,1,1,1,0,1,0,0,2,0,0,2,2,0,106442.48000000045,630505.9443373017,436991.94433730165
30469,947.5452414203372,2104.938123474676,8.0,10.0,11,1143547.0,1,0,0,1,2,1,0,1,0,0,2,1,0,2,1,0,1105002.2567567565,1527625.493447421,384078.4934474209
30470,687.7708737254189,613.3021908896682,5.0,10.0,10,797663.0,0,0,2,1,1,1,0,1,0,0,2,0,0,3,1,0,4796643.48,1188363.9515922614,390700.95159226144
30471,408.1229941994482,1938.459202870896,11.0,11.0,11,797184.0,0,0,0,1,2,1,0,1,0,0,1,1,0,2,1,0,4130486.2567567565,1715154.0531378957,917970.0531378957
30472,408.1229941994482,1938.459202870896,11.0,11.0,11,797125.0,1,0,0,1,2,1,0,1,0,0,2,1,0,2,1,0,4053108.2567567565,1105755.2485724206,308630.24857242056
30473,27.549467187607025,1230.387161399196,6.0,11.0,11,1747296.0,0,0,0,1,2,1,0,1,0,0,1,1,0,2,1,0,2756947.67114094,1383804.1413472227,-363491.8586527773
30474,989.7146136560484,1001.0793181471072,2.0,10.0,10,537628.0,2,0,2,2,2,1,0,1,0,0,3,2,0,4,1,0,-672316.4586206898,707367.3016607139,169739.30166071386
30475,1765.7718760209702,1111.1254659823471,5.0,10.0,11,796785.0,2,0,2,2,2,1,0,1,0,0,3,2,0,4,1,0,5096838.54137931,830880.9335773807,34095.933577380725
30476,27.549467187607025,1230.387161399196,6.0,11.0,11,1747119.0,0,0,1,1,2,1,0,1,0,0,2,1,0,2,1,0,407925.671140939,1483672.384595238,-263446.6154047621
30477,654.7195653562594,867.5471467076043,2.0,9.0,9,191919.0,1,1,0,1,1,1,0,1,0,1,2,0,0,2,2,1,6464956.256756756,474169.6046121035,282250.6046121035
30478,35.122356948307385,46.335271245010055,0.0,11.0,11,1142124.0,0,0,0,1,2,1,0,1,0,0,1,1,0,2,1,0,-2481710.5200000005,1532140.5477182535,390016.54771825345
30479,6724.318838436183,6653.654371142376,5.0,10.0,11,191665.0,2,1,0,1,2,1,0,1,1,0,2,0,2,2,2,1,5097871.54137931,452653.06242559524,260988.06242559524
30480,35.122356948307385,46.335271245010055,0.0,11.0,11,1142007.0,1,0,0,1,2,1,0,1,0,0,2,1,0,2,1,0,-2887922.5199999996,1172206.8442341262,30199.844234126154
30481,13.635035511748017,29.87892258031753,0.0,11.0,11,191194.0,2,1,0,1,2,1,0,1,0,0,2,2,0,2,2,0,5025788.54137931,698902.6196914684,507708.6196914684
30482,15.655040772747723,21.025908482445672,0.0,9.0,9,191187.0,2,1,0,1,2,1,0,1,0,1,2,2,0,2,2,1,-1522682.0185185187,550670.1626101193,359483.1626101193
30483,654.7195653562594,867.5471467076043,2.0,9.0,9,191034.0,1,1,0,1,1,1,0,1,1,1,2,0,0,2,2,2,6407079.256756756,302801.91556051595,111767.91556051595
30484,1131.223979153357,1584.45039118957,3.0,11.0,11,1399850.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5097880.54137931,7650880.604975195,6251030.604975195
30485,1131.223979153357,1584.45039118957,3.0,11.0,11,1399848.0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,5097861.54137931,7492749.143279764,6092901.143279764
30486,321.503662003581,3042.988629149856,10.0,11.0,11,1399154.0,0,0,1,1,3,1,0,1,0,0,2,1,1,2,1,0,4400776.256756756,1632422.1444980158,233268.14449801575
30487,2677.934255154684,1552.1630560483936,22.0,9.0,9,793656.0,0,0,0,1,2,1,0,1,0,0,1,1,0,2,1,0,5097878.54137931,2030359.9334930535,1236703.9334930535
30488,579.4256281897034,2578.023360270315,7.0,10.0,10,1138870.0,1,1,2,2,2,1,0,1,0,0,3,0,1,4,2,0,-1340724.32885906,654714.9722698412,-484155.02773015876
30489,2677.934255154684,1552.1630560483936,22.0,9.0,9,792865.0,1,0,0,1,2,1,0,1,0,0,2,1,0,2,1,0,5075387.54137931,1284041.3289246042,491176.3289246042
30490,1352.1951233492364,1241.730444838715,3.0,10.0,10,792684.0,0,0,0,1,2,1,0,1,0,0,1,1,0,2,1,0,5533530.48,1579156.1869156752,786472.1869156752
30491,99.60228881223824,318.0092047860458,1.0,11.0,11,792621.0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1395388.5413793102,5875419.9211627,5082798.9211627
30492,1352.1951233492364,1241.730444838715,3.0,10.0,10,792119.0,0,0,1,1,2,1,0,1,0,0,2,1,0,2,1,0,5193172.48,1625346.079589286,833227.0795892859
30493,1656.4390261028148,1169.29616888979,4.0,10.0,10,792047.0,0,0,0,1,2,1,0,1,0,0,1,1,0,2,1,0,6531162.004415011,1569768.0646775803,777721.0646775803
30494,1057.8909217525854,1398.941978381814,2.0,11.0,11,791977.0,1,1,0,1,1,1,0,1,0,0,2,0,0,2,2,0,-972025.4586206898,599868.1873799604,-192108.81262003956
30495,157.42939872152675,1945.448648445776,8.0,10.0,10,532278.0,2,0,4,3,2,1,0,1,0,0,4,2,0,6,1,0,6464937.256756756,980929.3967728184,448651.3967728184
30496,198.1547890354064,263.95559864220667,3.0,10.0,11,532252.0,1,1,0,1,1,1,0,1,0,0,2,0,0,2,2,0,3108274.004415011,438160.83021825395,-94091.16978174605
30497,141.0203025967756,868.1404941465522,1.0,10.0,11,791304.0,2,0,0,1,2,1,0,1,0,0,2,2,0,2,1,0,5097880.54137931,653354.264443452,-137949.735556548
30498,395.0664569280544,999.5472674563924,7.0,10.0,11,186481.0,1,1,0,1,1,1,0,1,0,0,2,0,0,2,2,0,2315054.004415011,480382.49391666683,293901.49391666683
30499,1656.4390261028148,1169.29616888979,4.0,10.0,10,791060.0,1,0,0,1,2,1,0,1,0,0,2,1,0,2,1,0,6179136.004415011,1162273.9197519843,371213.9197519843
30500,821.8261499422796,458.881547822884,2.0,10.0,10,185006.0,1,1,0,1,1,1,0,1,0,0,2,0,0,2,2,0,4465536.54137931,404198.3278561507,219192.3278561507
30501,1142.0495029938777,3839.987017283513,16.0,10.0,11,1135298.0,1,1,0,1,2,1,0,1,0,0,2,0,1,2,2,0,5097870.54137931,650631.624671627,-484666.37532837305
30502,35.92776517425959,16.574518033987264,0.0,11.0,11,1135279.0,1,1,0,1,1,1,0,1,0,0,2,0,0,2,2,0,6531174.004415011,549742.8512648813,-585536.1487351187
30503,194.5050356963357,1152.9065589898248,3.0,11.0,11,1135248.0,1,1,0,1,2,1,0,1,0,0,2,1,0,2,2,0,1152935.3095238097,534692.0616815476,-600555.9383184524
30504,597.6501046793401,784.6289630536216,1.0,11.0,11,530051.0,1,1,0,1,1,1,0,1,0,0,2,0,0,2,2,0,3315457.4800000004,463344.30496230145,-66706.69503769855
30505,534.7852537259042,557.4344560262706,2.0,11.0,11,1393840.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,6520846.004415011,8174306.361877979,6780466.361877979
30506,534.7852537259042,557.4344560262706,2.0,11.0,11,1393837.0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,3128526.004415011,8553044.672094248,7159207.672094248
30507,687.7708737254189,613.3021908896682,5.0,10.0,10,789011.0,0,0,2,2,1,1,0,1,0,0,2,0,0,4,1,0,4796640.48,1058698.9239226193,269687.9239226193
30508,687.7708737254189,613.3021908896682,5.0,10.0,10,788957.0,1,0,2,2,1,1,0,1,0,0,3,0,0,4,1,0,4531694.48,940804.7567539684,151847.75675396842
30509,395.0664569280544,999.5472674563924,7.0,10.0,11,183722.0,1,1,0,1,1,1,0,1,1,0,2,0,0,2,2,1,1948110.004415011,329291.2902003968,145569.2902003968
30510,408.0756836743657,502.4730598531345,1.0,11.0,11,183636.0,1,0,0,1,1,1,0,1,0,0,2,0,0,2,1,0,5555515.48,924115.0831775784,740479.0831775784
30511,584.2801335629399,1617.5218399160867,3.0,11.0,11,787970.0,0,0,2,1,1,1,0,1,0,0,2,0,0,3,1,0,-2331431.45862069,1101216.31740377,313246.31740377005
30512,3651.96212496633,5706.392458571794,6.0,9.0,10,787951.0,2,0,2,2,2,1,0,1,0,0,3,0,1,4,2,0,-1502071.99558499,848384.9089821432,60433.908982143155
30513,1688.463142720727,3483.299376502416,7.0,11.0,11,1133334.0,1,1,0,1,2,1,0,1,0,0,2,0,1,2,2,0,-4962696.995584989,636007.1022886904,-497326.8977113096
30514,1604.2042326770516,1695.5302848487574,3.0,10.0,10,528473.0,1,1,2,2,1,1,0,1,0,0,3,0,0,4,2,0,5555281.48,508686.9679156743,-19786.032084325678
30515,2067.9414568007287,2011.5561069473788,6.0,10.0,10,787584.0,2,0,0,1,2,1,0,1,0,0,2,2,0,2,1,0,2830293.2567567565,958386.3259861111,170802.32598611107
30516,408.0756836743657,502.4730598531345,1.0,11.0,11,182722.0,1,1,0,1,1,1,0,1,0,0,2,0,0,2,2,0,5475803.48,489766.1504394841,307044.1504394841
30517,96.120743474169,132.90951371919186,1.0,11.0,11,787450.0,2,0,0,1,2,1,0,1,0,0,2,2,0,2,1,0,5011782.54137931,731710.5124345239,-55739.4875654761
30518,286.64565907845554,285.1087344872934,1.0,11.0,11,787306.0,0,0,2,1,1,1,0,1,0,0,2,0,0,3,1,0,6464908.256756756,1191720.4208839287,404414.42088392866
30519,49.035322056941695,111.0294274031797,2.0,11.0,11,528092.0,2,0,0,1,2,1,0,1,0,0,2,2,0,2,1,0,-3578752.995584989,965404.1065634909,437312.10656349093
30520,137.73795724251062,103.20176396740082,1.0,11.0,11,1132852.0,1,1,0,1,1,1,0,1,0,0,2,0,0,2,2,0,4751777.48,436188.626502976,-696663.373497024
30521,235.77079619482765,201.1354279357884,1.0,11.0,11,1736926.0,0,0,0,0,2,1,0,1,0,0,1,1,0,1,1,0,3272689.54137931,6230450.525209322,4493524.525209322
30522,358.8502556724778,392.3555940236472,4.0,11.0,11,4156019.0000000005,0,0,0,0,2,1,0,1,0,0,1,1,0,1,1,0,-2050205.4586206898,8888209.982417664,4732190.982417664
30523,718.7145377506154,792.9732023762713,5.0,11.0,11,526390.0,2,1,0,1,2,1,0,1,0,0,2,2,0,2,2,0,6147549.256756756,520677.67279960297,-5712.327200397034
30524,16.632911093722345,446.0379570106678,2.0,10.0,10,180580.0,1,1,0,1,1,1,0,1,1,0,2,0,0,2,2,1,-142532.51999999955,337111.8174097221,156531.81740972208
30525,2562.5220879783114,3832.572922112698,35.0,10.0,11,180505.0,2,0,0,1,3,1,0,1,0,0,2,2,1,2,1,0,5024699.54137931,896284.2129642856,715779.2129642856
30526,408.0495451428379,855.5988681551609,3.0,12.0,12,3788251.0000000005,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5097856.54137931,9919187.138979174,6130936.138979174
30527,408.0495451428379,855.5988681551609,3.0,12.0,12,3788208.0000000005,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,5094585.54137931,10083894.31030258,6295686.31030258
30528,79.56891055093655,262.5474896868061,1.0,11.0,11,1388933.0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,-169775.4586206898,5802627.483478176,4413694.483478176
30529,4602.7677503517625,3144.2283476339985,13.0,10.0,10,524898.0,2,1,0,1,2,1,0,1,0,0,2,0,2,2,2,0,2431677.54137931,610063.1973343254,85165.1973343254
30530,196.45813299746007,634.5668302980067,9.0,11.0,11,1734493.0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,5097880.54137931,7638286.784559522,5903793.784559522
30531,199.80298574932004,90.19162574658716,1.0,11.0,11,179193.0,0,0,0,1,1,1,0,1,0,0,1,0,0,2,1,0,6531174.004415011,1748979.7443492059,1569786.7443492059
30532,105.146178971924,131.65257877401558,4.0,11.0,11,178973.0,1,1,0,1,1,1,0,1,1,0,2,0,0,2,2,1,1858863.004415011,372323.56699603156,193350.56699603156
30533,183.78890191376567,925.8463914621052,3.0,9.0,9,178449.0,2,1,0,1,2,1,0,1,1,1,2,2,0,2,2,2,-4670563.45862069,313285.6017698415,134836.6017698415
30534,1468.0966870439252,1738.813336964488,6.0,11.0,11,178436.0,0,0,0,1,1,1,0,1,0,0,1,0,0,2,1,0,5555518.48,2210927.211569446,2032491.2115694461
30535,1468.0966870439252,1738.813336964488,6.0,11.0,11,178432.0,1,0,0,1,1,1,0,1,0,0,2,0,0,2,1,0,5555512.48,913725.6940327381,735293.6940327381
30536,1136.4121684662507,1589.951742956066,4.0,11.0,11,522899.00000000006,1,1,0,1,1,1,0,1,0,0,2,0,0,2,2,0,5555065.48,440493.1982628967,-82405.80173710338
30537,489.66520837703496,663.8026578388005,5.0,9.0,9,522178.00000000006,0,0,0,1,1,1,0,1,0,1,1,0,0,2,1,1,1202983.5413793097,941118.9896964286,418940.9896964286
30538,489.66520837703496,663.8026578388005,5.0,9.0,9,522150.00000000006,1,0,0,1,1,1,0,1,0,1,2,0,0,2,1,1,857556.5413793102,772773.0126507939,250623.01265079383
30539,199.80298574932004,90.19162574658716,1.0,11.0,11,174465.0,1,0,0,1,1,1,0,1,0,0,2,0,0,2,1,0,6421931.004415011,803042.2355753967,628577.2355753967
30540,76.83963156628745,218.5559499897209,1.0,11.0,11,1122428.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,6183816.004415011,6148155.3745525805,5025727.3745525805
30541,76.83963156628745,218.5559499897209,1.0,11.0,11,1122424.0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,67204.00441501103,6129488.0036527775,5007064.0036527775
30542,200.89988174431824,77.22545207501676,0.0,11.0,11,509428.00000000006,2,1,0,1,1,1,0,1,0,0,2,1,0,2,2,0,4051549.2567567565,537960.4280476193,28532.428047619236
30543,1911.5954145862956,2513.5567473417623,4.0,11.0,11,5604110.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5035862.004415011,9261263.919916674,3657153.9199166745
30544,1911.5954145862956,2513.5567473417623,4.0,11.0,11,5604101.0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,5035084.004415011,8788600.472089285,3184499.472089285
30545,550.4543518096493,621.246995998683,2.0,11.0,11,763130.0,0,0,0,1,2,1,0,1,0,0,1,1,0,2,1,0,1334269.5413793097,1742401.0070922608,979271.0070922608
30546,550.4543518096493,621.246995998683,2.0,11.0,11,762844.0,1,0,0,1,2,1,0,1,0,0,2,1,0,2,1,0,1265863.5413793097,1241849.6273382937,479005.6273382937
30547,598.3619184841244,325.78878335642435,12.0,8.0,9,735362.0,2,1,2,2,2,1,0,1,0,0,3,2,0,4,2,0,6177507.004415011,614607.5205238098,-120754.47947619017
30548,716.2084396259706,475.7256399782237,2.0,11.0,11,1080965.0,0,0,0,0,2,1,0,1,0,0,1,1,0,1,1,0,1371015.004415011,9615027.71853274,8534062.71853274
30549,911.4418335546188,757.6196687084317,5.0,8.0,8,476164.00000000006,2,1,2,2,2,1,0,1,0,0,3,2,0,4,2,0,4954676.981481481,523404.1655694444,47240.16556944436
30550,17.83445104466644,39.683935989067706,0.0,11.0,11,467511.00000000006,0,0,0,1,1,1,0,1,0,0,1,0,0,2,1,0,5554372.48,1260869.7519583327,793358.7519583327
30551,347.3130505084814,139.05948995475427,3.0,11.0,11,467504.00000000006,1,1,0,1,1,1,0,1,0,0,2,0,0,2,2,0,4056345.3095238092,564471.5801507937,96967.5801507936
30552,468.8537213656334,1338.9844259029092,4.0,10.0,11,467339.00000000006,2,0,0,1,2,1,0,1,0,0,2,2,0,2,1,0,2076489.5413793102,863485.4636359126,396146.4636359126
30553,17.83445104466644,39.683935989067706,0.0,11.0,11,467182.0,1,0,0,1,1,1,0,1,0,0,2,0,0,2,1,0,5405400.48,715144.0272817459,247962.02728174592
30554,2718.6012107933266,1770.7182911457198,4.0,10.0,10,466278.0,1,1,0,1,1,1,0,1,0,0,2,0,0,2,2,0,-3808887.7432432435,602511.2692172622,136233.26921726216
30555,199.80298574932004,90.19162574658716,1.0,11.0,11,120555.00000000001,1,1,0,1,1,1,0,1,0,0,2,0,0,2,2,0,6081244.004415011,587813.0334990082,467258.03349900816
30556,2562.5220879783114,3832.572922112698,35.0,10.0,11,120457.00000000001,2,1,0,1,3,1,0,1,0,0,2,2,1,2,2,0,4922121.54137931,691662.554657738,571205.554657738
30557,1468.0966870439252,1738.813336964488,6.0,11.0,11,120418.00000000001,1,1,0,1,1,1,0,1,0,0,2,0,0,2,2,0,5208057.48,455974.9779107142,335556.9779107142
30558,1656.4390261028148,1169.29616888979,4.0,10.0,10,724828.0,2,0,0,1,2,1,0,1,0,0,2,2,0,2,1,0,2609009.0044150106,1000875.3566289679,276047.3566289679
30559,1352.1951233492364,1241.730444838715,3.0,10.0,10,724669.0,0,0,2,1,2,1,0,1,0,0,2,1,0,3,1,0,4852767.48,1312521.7489166667,587852.7489166667
30560,2677.934255154684,1552.1630560483936,22.0,9.0,9,724479.0,2,0,0,1,2,1,0,1,0,0,2,2,0,2,1,0,4375869.54137931,891603.6198978173,167124.61989781726
30561,957.7537886226872,1130.4035558846697,4.0,11.0,11,465161.0,1,1,0,1,2,1,2,2,0,0,3,0,0,4,3,0,956699.5413793097,932955.9434047616,467794.9434047616
30562,969.4415237403124,737.7562913964083,7.0,10.0,10,464982.0,1,1,0,1,1,1,0,1,0,0,2,0,0,2,2,0,1331644.9814814804,490857.63925992034,25875.63925992034
30563,1088.6916296817917,1160.098062187665,16.0,10.0,11,118632.00000000001,1,1,0,1,1,1,0,1,0,0,2,0,0,2,2,0,5097880.54137931,686593.9719593255,567961.9719593255
30564,821.8261499422796,458.881547822884,2.0,10.0,10,118575.00000000001,1,1,0,1,1,1,0,1,1,0,2,0,0,2,2,1,4398682.54137931,297239.7859404761,178664.7859404761
30565,1468.0966870439252,1738.813336964488,6.0,11.0,11,118553.00000000001,1,1,0,1,1,1,0,1,1,0,2,0,0,2,2,1,5134197.48,311916.787827381,193363.787827381
30566,199.80298574932004,90.19162574658716,1.0,11.0,11,118545.00000000001,1,1,0,1,1,1,0,1,1,0,2,0,0,2,2,1,1948779.004415011,333761.7016815475,215216.7016815475
30567,298.1792901754232,373.2577391572668,1.0,11.0,11,463829.0,1,1,0,1,1,1,0,1,0,0,2,0,0,2,2,0,-952085.7432432435,525855.2632817461,62026.26328174607
30568,49.035322056941695,111.0294274031797,2.0,11.0,11,461787.0,2,1,0,1,2,1,0,1,0,0,2,2,0,2,2,0,-3744079.995584989,583374.1146170634,121587.11461706343
30569,534.7852537259042,557.4344560262706,2.0,11.0,11,1325008.0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,3128038.004415011,7758261.186773814,6433253.186773814
30570,1131.223979153357,1584.45039118957,3.0,11.0,11,1324979.0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,5051677.54137931,7563196.879886903,6238217.879886903
30571,408.1229941994482,1938.459202870896,11.0,11.0,11,720009.0,2,0,0,1,2,1,0,1,0,0,2,2,0,2,1,0,6464959.256756756,687740.4113670634,-32268.58863293659
30572,17.83445104466644,39.683935989067706,0.0,11.0,11,460397.0,1,1,0,1,1,1,0,1,0,0,2,0,0,2,2,0,-764375.5199999996,749802.2083839285,289405.2083839285
30573,291.37171219884,469.8852989143533,2.0,11.0,11,114503.0,1,1,0,1,1,1,0,1,1,0,2,0,0,2,2,1,-1151009.99558499,403858.6874007936,289355.6874007936
30574,346.81954877583985,985.9592435312582,2.0,11.0,11,114500.0,1,1,0,1,1,1,0,1,1,0,2,0,0,2,2,1,-3178087.7432432435,409719.684811508,295219.684811508
30575,1376.5432182059171,4472.031600979706,6.0,11.0,11,114499.0,1,1,0,1,1,1,0,1,1,0,2,0,0,2,2,1,-773978.7432432435,353889.0531220237,239390.0531220237
30576,677.0225736341055,1022.0218293408266,2.0,11.0,11,1064793.0,0,0,2,1,1,1,0,1,0,0,2,0,0,3,1,0,3903717.54137931,1063189.3105277778,-1603.689472222235
30577,875.0470391724365,3213.562622166982,10.0,11.0,11,459907.0,2,0,0,1,2,1,0,1,0,0,2,2,0,2,1,0,3734293.54137931,798915.8895892858,339008.8895892858
30578,203.6817689873249,279.2713380311608,1.0,11.0,11,719037.0,0,0,0,1,1,1,0,1,0,0,1,0,0,2,1,0,2584914.256756756,1287275.2087470242,568238.2087470242
30579,1065.187089011306,1113.4092193296235,4.0,11.0,11,459649.0,1,1,0,1,1,1,0,1,0,0,2,0,0,2,2,0,6464959.256756756,560265.0825099208,100616.08250992082
30580,1303.541500298146,3026.4979316766903,10.0,11.0,11,459573.0,2,0,0,1,2,1,0,1,0,0,2,2,0,2,1,0,1177053.004415011,914112.8225853168,454539.82258531684
30581,1352.1951233492364,1241.730444838715,3.0,10.0,10,718633.0,0,0,2,2,2,1,0,1,0,0,2,1,0,4,1,0,4852712.48,1175675.4320019835,457042.4320019835
30582,1352.1951233492364,1241.730444838715,3.0,10.0,10,718606.0,1,0,2,2,2,1,0,1,0,0,3,1,0,4,1,0,4243127.48,1041488.9356626985,322882.93566269847
30583,2578.5651276315366,1309.967386649913,4.0,10.0,10,718384.0,0,0,4,2,2,1,0,1,0,0,3,1,0,5,1,0,4697453.48,1252594.316176588,534210.316176588
30584,1352.1951233492364,1241.730444838715,3.0,10.0,10,718351.0,2,0,2,2,2,1,0,1,0,0,3,2,0,4,1,0,3972274.4800000004,812464.2280882936,94113.22808829357
30585,1916.628238894693,1659.9468085383644,3.0,11.0,11,459026.0,2,0,0,1,2,1,0,1,0,0,2,2,0,2,1,0,4230412.54137931,1040267.4715376981,581241.4715376981
30586,1206.959849033455,654.826969432847,3.0,10.0,10,458888.0,1,1,0,1,1,1,0,1,0,0,2,0,0,2,2,0,5555511.48,528441.8466726191,69553.84667261911
30587,561.0131139501426,495.4888737873313,2.0,11.0,11,1063621.0,0,0,0,1,1,1,0,1,0,0,1,0,0,2,1,0,5008273.48,1343883.0836517855,280262.0836517855
30588,561.0131139501426,495.4888737873313,2.0,11.0,11,1063619.0,1,0,0,1,1,1,0,1,0,0,2,0,0,2,1,0,4674847.48,786780.4602301583,-276838.5397698417
30589,323.9443095015021,924.6735733625472,3.0,11.0,11,1927587.0000000002,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,3289105.54137931,7528127.998964287,5600540.998964287
30590,127.07207720777156,924.6735733625472,3.0,11.0,11,1927587.0000000002,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,2501026.54137931,7134224.321207344,5206637.321207344
30591,203.6817689873249,279.2713380311608,1.0,11.0,11,717890.0,0,0,1,1,1,1,0,1,0,0,2,0,0,2,1,0,2508253.256756756,1349255.349616071,631365.349616071
